gs_citations,is_intro_pres,is_meth_pres,is_res_pres,no_images,no_tables,no_alg,no_equations,fund_avail,accept_avail,suppl_info,link_to_code,target,index_terms
0,1,1,0,14,5,0,0,1,1,0,0,0,"Computer systems organization, Architectures, Software and its engineering, Software organization and properties, Contextual software domains, Operating systems, Memory management, Virtual memory"
0,1,1,1,13,7,0,0,0,1,0,1,0,"Computer systems organization, Architectures, Other architectures, Neural networks, Information systems, Information retrieval, Retrieval tasks and goals, Recommender systems"
1,1,1,0,12,1,0,0,0,1,0,1,0,"Computer systems organization, Architectures, Serial architectures, Superscalar architectures"
0,1,1,0,28,0,4,0,0,1,0,1,0,"Computer systems organization, Architectures, Other architectures, Quantum computing"
0,1,1,0,13,5,1,0,1,1,0,1,0,"Applied computing, Computer forensics, Evidence collection, storage and analysis, Computer systems organization, Dependable and fault-tolerant systems and networks, Secondary storage organization, Security and privacy, Systems security, File system security"
0,1,1,0,9,6,1,0,0,1,0,1,0,"Security and privacy, Software and application security, Software security engineering"
0,1,1,0,15,5,2,2,0,0,0,0,0,"Hardware, Communication hardware, interfaces and storage, Security and privacy, Security services, Pseudonymity, anonymity and untraceability"
0,1,0,0,10,4,0,0,0,0,0,0,0,"Hardware, Integrated circuits, Semiconductor memory, Static memory, Security and privacy, Security in hardware, Embedded systems security, Hardware attacks and countermeasures"
0,1,1,0,16,7,2,0,1,1,0,0,0,"Computer systems organization, Architectures"
0,1,1,0,8,2,0,0,0,1,0,1,0,"Computer systems organization, Architectures, Distributed architectures, Cloud computing, Other architectures, Software and its engineering, Software creation and management"
0,1,0,0,15,5,0,0,0,1,0,0,0,"Software and its engineering, Software organization and properties, Contextual software domains, Operating systems, Memory management, Main memory"
1,1,1,0,11,6,0,0,1,0,0,1,0,"Security and privacy, Systems security, Operating systems security, Mobile platform security"
0,1,1,0,14,0,0,0,0,1,0,1,0,"Hardware, Integrated circuits, Semiconductor memory, Non-volatile memory, Software and its engineering, Software organization and properties, Contextual software domains, Operating systems, Memory management"
0,1,1,0,15,2,2,7,1,1,0,0,0,"Computer systems organization, Architectures, Other architectures, Neural networks, Computing methodologies, Machine learning, Machine learning approaches"
0,1,1,0,17,8,1,0,0,1,0,0,0,"Computer systems organization, Architectures, Other architectures, Quantum computing, Hardware, Emerging technologies, Quantum technologies"
0,1,0,0,27,4,0,2,0,1,0,0,0,"Computer systems organization, Architectures, Parallel architectures, Multicore architectures, Serial architectures, Pipeline computing, Superscalar architectures"
0,1,1,0,13,3,2,5,0,1,0,1,0,"Computer systems organization, Architectures, Other architectures, Quantum computing, Hardware, Emerging technologies, Quantum technologies"
0,1,1,0,15,5,1,1,0,1,0,1,0,"Computer systems organization, Architectures, Parallel architectures, Security and privacy, Cryptography, Software and its engineering, Software creation and management, Designing software"
0,1,1,0,20,4,0,0,1,1,0,0,0,"Applied computing, Life and medical sciences, Computational biology, Computer systems organization, Architectures, Other architectures, Heterogeneous (hybrid) systems, Neural networks, Special purpose systems, Parallel architectures, Systolic arrays, Computing methodologies, Artificial intelligence, Natural language processing"
0,1,1,0,14,2,4,0,1,1,0,1,0,"Computer systems organization, Architectures, Distributed architectures, Cloud computing, Other architectures, Neural networks, Computing methodologies, Concurrent computing methodologies, Concurrent algorithms"
0,1,1,0,12,8,0,0,1,1,0,1,0,"Security and privacy, Systems security, Operating systems security, Software and its engineering, Software creation and management, Software verification and validation, Software defect analysis"
0,1,1,0,10,3,1,21,1,1,0,0,0,"Computer systems organization, Architectures, Parallel architectures, Single instruction, multiple data, Embedded and cyber-physical systems, Embedded systems"
0,1,1,0,19,1,0,2,0,1,0,1,0,"Computer systems organization, Architectures, Distributed architectures, Cloud computing, Software and its engineering, Software organization and properties, Contextual software domains, Operating systems, Communications management, Input / output"
0,1,1,0,21,2,0,0,1,1,0,1,0,"Hardware, Integrated circuits, Semiconductor memory, Non-volatile memory, Software and its engineering, Software organization and properties, Contextual software domains, Operating systems, Memory management, Allocation / deallocation strategies"
0,1,1,0,11,8,1,0,0,1,0,0,0,"Computer systems organization, Architectures, Other architectures, Data flow architectures, Heterogeneous (hybrid) systems, Reconfigurable computing"
0,1,1,0,14,6,7,0,0,1,0,1,0,"Computing methodologies, Parallel computing methodologies, Parallel algorithms, Information systems, Data management systems, Database design and models, Data model extensions, Semi-structured data, Software and its engineering, Software notations and tools, Compilers, Parsers"
0,1,1,0,14,6,0,0,1,0,0,1,0,"Computer systems organization, Architectures, Software and its engineering, Software organization and properties, Contextual software domains, Operating systems, Memory management, Virtual memory"
1,1,1,0,8,6,0,0,1,1,0,1,0,"Computer systems organization, Architectures, Distributed architectures, Other architectures, Heterogeneous (hybrid) systems, Hardware, Communication hardware, interfaces and storage, Networking hardware, Integrated circuits, Reconfigurable logic and FPGAs, Hardware accelerators"
0,1,1,0,18,4,2,7,1,1,0,1,0,"Computer systems organization, Architectures, Distributed architectures, Cloud computing, Other architectures, Neural networks, Networks, Network services, Cloud computing"
0,1,1,0,11,4,0,0,1,1,0,1,0,"Hardware, Integrated circuits, Reconfigurable logic and FPGAs, Software and its engineering, Software notations and tools, Development frameworks and environments"
0,1,0,0,16,4,1,13,1,1,0,0,0,"Computer systems organization, Architectures, Hardware, Power and energy, Power estimation and optimization, Enterprise level and data centers power issues, Thermal issues"
0,1,1,0,13,3,1,5,1,1,0,0,0,"Computer systems organization, Architectures, Other architectures, Special purpose systems, Hardware, Integrated circuits, Reconfigurable logic and FPGAs, Hardware accelerators, Mathematics of computing, Discrete mathematics, Graph theory, Graph algorithms"
0,1,1,0,12,1,3,0,1,1,0,1,0,"Software and its engineering, Software creation and management, Search-based software engineering, Software notations and tools, Compilers, Software organization and properties, Extra-functional properties, Software performance"
0,1,1,0,13,3,3,0,1,1,0,1,0,"Information systems, Data management systems, Database management system engines, Main memory engines"
1,1,1,0,18,2,1,0,0,1,0,1,0,"Hardware, Communication hardware, interfaces and storage, Networking hardware, Networks, Network types, Data center networks"
3,1,1,0,10,1,0,0,0,1,0,0,0,"Networks, Network architectures, Programming interfaces, Network types, Data center networks, Software and its engineering, Software organization and properties, Software system structures, Distributed systems organizing principles"
1,1,1,0,10,5,0,0,0,1,0,1,0,
3,1,1,0,16,1,0,0,0,1,0,1,0,"Computer systems organization, Architectures, Distributed architectures, Dependable and fault-tolerant systems and networks, Maintainability and maintenance"
2,0,0,0,0,0,0,0,0,1,0,0,0,"Computer systems organization, Dependable and fault-tolerant systems and networks, Reliability, Software and its engineering, Software organization and properties, Software system structures, Software architectures, Layered systems"
1,1,1,0,23,0,0,0,0,1,0,1,0,"Computer systems organization, Dependable and fault-tolerant systems and networks, Software and its engineering, Software organization and properties, Software system structures, Distributed systems organizing principles"
3,1,1,0,9,4,0,0,0,1,0,1,0,"Software and its engineering, Software organization and properties, Contextual software domains, Operating systems"
0,0,0,0,0,0,0,0,0,1,0,0,0,
0,1,1,0,7,6,0,0,1,1,0,1,0,"Security and privacy, Systems security, Operating systems security, Virtualization and security"
0,1,1,0,10,3,0,0,0,1,0,1,0,
3,1,1,0,0,2,0,0,0,1,0,0,0,"Computer systems organization, Architectures, Distributed architectures, Cloud computing, Computing methodologies, Artificial intelligence, Planning and scheduling, Distributed computing methodologies"
2,1,1,0,9,4,0,0,0,1,0,0,0,
2,1,1,0,6,0,0,0,0,1,0,1,0,"Software and its engineering, Software creation and management, Software verification and validation"
1,1,1,0,18,2,3,0,1,1,0,0,0,"Computer systems organization, Architectures, Parallel architectures, Multicore architectures"
7,1,1,0,21,0,2,0,0,1,0,1,0,"Software and its engineering, Software notations and tools, Compilers, Runtime environments"
1,1,1,0,14,1,1,0,1,1,0,1,0,"Computer systems organization, Architectures, Other architectures, Heterogeneous (hybrid) systems, Information systems, Information systems applications, Decision support systems, Data analytics"
1,1,1,0,7,1,2,0,1,1,0,0,0,"Theory of computation, Design and analysis of algorithms, Parallel algorithms, Shared memory algorithms"
7,1,1,0,6,5,1,1,1,1,0,0,0,"Software and its engineering, Software notations and tools, Compilers"
2,1,1,0,5,4,1,0,0,1,0,0,0,"Computer systems organization, Dependable and fault-tolerant systems and networks, Reliability, Hardware, Robustness, Fault tolerance, Failure prediction, Software and its engineering, Software organization and properties, Extra-functional properties, Software fault tolerance"
0,1,1,0,8,3,2,0,1,1,0,1,0,"Theory of computation, Design and analysis of algorithms, Parallel algorithms, Logic, Constraint and logic programming"
1,1,0,0,0,1,1,0,1,1,0,0,0,"Computing methodologies, Concurrent computing methodologies, Concurrent algorithms, Theory of computation, Design and analysis of algorithms, Concurrent algorithms"
0,1,0,0,7,0,0,0,1,1,0,0,0,"Theory of computation, Design and analysis of algorithms, Concurrent algorithms, Logic, Hoare logic, Logic and verification, Semantics and reasoning, Program reasoning, Abstraction"
